Radiation solaire diffuse ,Radiation solaire globale ,Temperature ,Humidite,Vitesse du vent ,Date,Heure,Latitude,Longitude,Azimuth Angle,Solar Elevation
76,303,23.9,87,2.8,19/08/2024,07:00,35.2512,-3.9376,268.4750609806424,19.126963974938633
92,518,25.2,81,2.2,19/08/2024,08:00,35.2512,-3.9376,277.46564450334716,31.348427302893597
113,698,26.3,74,2.0,19/08/2024,09:00,35.2512,-3.9376,288.2391497567535,43.28376355764483
141,836,27.4,68,3.0,19/08/2024,10:00,35.2512,-3.9376,303.0030973863506,54.34147165794747
168,913,28.3,63,4.3,19/08/2024,11:00,35.2512,-3.9376,325.90882451907487,63.16044603127125
181,928,29.0,61,5.5,19/08/2024,12:00,35.2512,-3.9376,0.0,66.85046306932175
161,890,29.5,59,5.8,19/08/2024,13:00,35.2512,-3.9376,34.09117548092513,63.16044603127125
129,793,29.8,57,4.6,19/08/2024,14:00,35.2512,-3.9376,56.996902613649404,54.34147165794747
110,631,29.8,58,3.8,19/08/2024,15:00,35.2512,-3.9376,71.76085024324652,43.28376355764483
88,437,29.4,59,3.3,19/08/2024,16:00,35.2512,-3.9376,82.53435549665284,31.348427302893597
110,225,28.8,64,3.5,19/08/2024,17:00,35.2512,-3.9376,91.5249390193576,19.126963974938633
26,26,27.9,69,2.0,19/08/2024,18:00,35.2512,-3.9376,99.9315257421189,6.9498368746660475
0,0,27.1,73,1.5,19/08/2024,19:00,35.2512,-3.9376,108.56832415503224,-4.914090258758549
0,0,26.3,76,1.2,19/08/2024,20:00,35.2512,-3.9376,118.16491157196353,-16.155220658923085
0,0,25.6,78,1.2,19/08/2024,21:00,35.2512,-3.9376,129.51526632067194,-26.334535032414877
0,0,24.8,78,1.2,19/08/2024,22:00,35.2512,-3.9376,143.4683914038277,-34.785453269532255
0,0,24.0,83,2.8,19/08/2024,23:00,35.2512,-3.9376,160.54205651331011,-40.56224249994497
0,0,23.3,84,1.7,20/08/2024,00:00,35.2512,-3.9376,180.0,-42.99467947469657
0,0,22.6,84,0.9,20/08/2024,01:00,35.2512,-3.9376,199.585858320227,-40.89599340022116
0,0,22.2,85,1.4,20/08/2024,02:00,35.2512,-3.9376,216.74276277055048,-35.08681950517436
0,0,21.9,84,1.8,20/08/2024,03:00,35.2512,-3.9376,230.73516604597967,-26.60010503138804
0,0,21.6,85,0.8,20/08/2024,04:00,35.2512,-3.9376,242.1018218528265,-16.39022169279491
1,1,21.6,89,1.0,20/08/2024,05:00,35.2512,-3.9376,251.70793440152596,-5.126343720708519
53,93,22.1,87,1.3,20/08/2024,06:00,35.2512,-3.9376,260.356384899943,6.75216822398842
104,273,23.0,83,1.3,20/08/2024,07:00,35.2512,-3.9376,268.78182216144904,18.935419103204637
147,464,24.0,77,2.4,20/08/2024,08:00,35.2512,-3.9376,277.8019468163257,31.153168202789054
197,647,25.0,70,2.0,20/08/2024,09:00,35.2512,-3.9376,288.6165354442966,43.07151487739505
257,765,25.9,64,3.3,20/08/2024,10:00,35.2512,-3.9376,303.4181666454945,54.09270565464213
293,829,26.7,64,4.3,20/08/2024,11:00,35.2512,-3.9376,326.26539830394404,62.85288603785946
279,835,27.2,58,5.8,20/08/2024,12:00,35.2512,-3.9376,0.0,66.50292052530344
290,795,27.6,59,6.1,20/08/2024,13:00,35.2512,-3.9376,33.73460169605596,62.85288603785946
239,729,27.8,59,5.2,20/08/2024,14:00,35.2512,-3.9376,56.581833354505456,54.09270565464213
155,595,27.8,60,3.8,20/08/2024,15:00,35.2512,-3.9376,71.38346455570343,43.07151487739505
111,408,27.6,64,2.8,20/08/2024,16:00,35.2512,-3.9376,82.1980531836743,31.153168202789054
109,222,27.0,63,2.0,20/08/2024,17:00,35.2512,-3.9376,91.21817783855097,18.935419103204637
28,28,26.3,66,0.6,20/08/2024,18:00,35.2512,-3.9376,99.64361510005698,6.75216822398842
0,0,25.5,73,0.3,20/08/2024,19:00,35.2512,-3.9376,108.29206559847405,-5.126343720708519
0,0,24.7,73,1.2,20/08/2024,20:00,35.2512,-3.9376,117.8981781471735,-16.39022169279491
0,0,23.9,76,1.5,20/08/2024,21:00,35.2512,-3.9376,129.26483395402033,-26.60010503138804
0,0,23.1,77,1.7,20/08/2024,22:00,35.2512,-3.9376,143.25723722944952,-35.08681950517436
0,0,22.3,83,1.0,20/08/2024,23:00,35.2512,-3.9376,160.414141679773,-40.89599340022116
0,0,21.7,90,0.8,21/08/2024,00:00,35.2512,-3.9376,180.0,-43.34570501830123
0,0,21.1,90,0.6,21/08/2024,01:00,35.2512,-3.9376,199.7163717138099,-41.23294416170509
0,0,20.8,93,1.7,21/08/2024,02:00,35.2512,-3.9376,216.95762199713195,-35.39083164861641
0,0,20.5,92,0.6,21/08/2024,03:00,35.2512,-3.9376,230.9892901013173,-26.86788957108989
0,0,20.3,94,0.1,21/08/2024,04:00,35.2512,-3.9376,242.37188205630088,-16.62723579139856
1,1,20.2,95,0.1,21/08/2024,05:00,35.2512,-3.9376,251.98714799148243,-5.340603915866211
50,90,20.7,95,0.2,21/08/2024,06:00,35.2512,-3.9376,260.6469421929534,6.552347267375694
106,275,21.6,88,0.2,21/08/2024,07:00,35.2512,-3.9376,269.0909432834421,18.74144408141622
136,469,22.7,82,0.2,21/08/2024,08:00,35.2512,-3.9376,278.14021275616966,30.95506885013664
183,655,23.8,72,0.3,21/08/2024,09:00,35.2512,-3.9376,288.9950515367681,42.8558891128922
214,790,24.7,66,0.6,21/08/2024,10:00,35.2512,-3.9376,303.8323590035621,53.840014088558604
259,861,25.5,62,0.9,21/08/2024,11:00,35.2512,-3.9376,326.6180359381661,62.541348239493644
295,864,26.2,61,1.0,21/08/2024,12:00,35.2512,-3.9376,0.0,66.15189498169879
274,823,26.6,58,1.8,21/08/2024,13:00,35.2512,-3.9376,33.381964061833905,62.541348239493644
215,734,26.8,54,1.8,21/08/2024,14:00,35.2512,-3.9376,56.16764099643792,53.840014088558604
175,579,26.7,58,2.4,21/08/2024,15:00,35.2512,-3.9376,71.00494846323194,42.8558891128922
137,398,26.4,59,2.0,21/08/2024,16:00,35.2512,-3.9376,81.85978724383035,30.95506885013664
100,212,25.8,61,2.6,21/08/2024,17:00,35.2512,-3.9376,90.90905671655791,18.74144408141622
26,26,25.0,60,5.2,21/08/2024,18:00,35.2512,-3.9376,99.3530578070466,6.552347267375694
0,0,24.4,64,7.0,21/08/2024,19:00,35.2512,-3.9376,108.01285200851757,-5.340603915866211
0,0,23.8,63,7.0,21/08/2024,20:00,35.2512,-3.9376,117.62811794369912,-16.62723579139856
0,0,23.1,68,4.9,21/08/2024,21:00,35.2512,-3.9376,129.0107098986827,-26.86788957108989
0,0,22.5,70,4.9,21/08/2024,22:00,35.2512,-3.9376,143.04237800286805,-35.39083164861641
0,0,21.8,67,5.2,21/08/2024,23:00,35.2512,-3.9376,160.2836282861901,-41.23294416170509
0,0,21.4,69,4.0,22/08/2024,00:00,35.2512,-3.9376,180.0,-43.700109545047894
0,0,21.0,67,3.0,22/08/2024,01:00,35.2512,-3.9376,199.8495132144103,-41.57298736349574
0,0,20.8,68,3.0,22/08/2024,02:00,35.2512,-3.9376,217.17619803574422,-35.69738135954886
0,0,20.5,72,2.0,22/08/2024,03:00,35.2512,-3.9376,231.24708315057353,-27.137788624511202
0,0,20.4,74,2.0,22/08/2024,04:00,35.2512,-3.9376,242.64521913713048,-16.866176438749548
1,1,20.3,74,0.7,22/08/2024,05:00,35.2512,-3.9376,252.26924738004953,-5.556798558372847
52,88,20.9,73,1.8,22/08/2024,06:00,35.2512,-3.9376,260.9400602629727,6.3504335208255895
108,263,21.8,70,3.3,22/08/2024,07:00,35.2512,-3.9376,269.4023194929907,18.545088267076025
144,461,22.8,66,1.5,22/08/2024,08:00,35.2512,-3.9376,278.4803113991287,30.754172647107808
216,622,23.9,60,1.2,22/08/2024,09:00,35.2512,-3.9376,289.3745313464783,42.636931740447714
283,731,24.8,58,2.0,22/08/2024,10:00,35.2512,-3.9376,304.2454835988955,53.58346054125197
303,839,25.6,58,2.0,22/08/2024,11:00,35.2512,-3.9376,326.96664953364984,62.22592944021616
295,834,26.3,55,4.0,22/08/2024,12:00,35.2512,-3.9376,0.0,65.79749045495211
334,744,26.6,56,3.3,22/08/2024,13:00,35.2512,-3.9376,33.03335046635016,62.22592944021616
263,680,26.8,55,3.3,22/08/2024,14:00,35.2512,-3.9376,55.754516401104496,53.58346054125197
223,537,26.8,55,3.0,22/08/2024,15:00,35.2512,-3.9376,70.62546865352171,42.636931740447714
159,375,26.5,58,3.0,22/08/2024,16:00,35.2512,-3.9376,81.51968860087132,30.754172647107808
103,200,25.9,60,1.8,22/08/2024,17:00,35.2512,-3.9376,90.59768050700926,18.545088267076025
24,24,25.1,64,2.2,22/08/2024,18:00,35.2512,-3.9376,99.05993973702732,6.3504335208255895
0,0,24.6,65,2.2,22/08/2024,19:00,35.2512,-3.9376,107.73075261995048,-5.556798558372847
0,0,24.0,66,2.4,22/08/2024,20:00,35.2512,-3.9376,117.35478086286952,-16.866176438749548
0,0,23.4,72,1.5,22/08/2024,21:00,35.2512,-3.9376,128.75291684942647,-27.137788624511202
0,0,22.9,74,1.2,22/08/2024,22:00,35.2512,-3.9376,142.82380196425578,-35.69738135954886
0,0,22.3,73,0.7,22/08/2024,23:00,35.2512,-3.9376,160.1504867855897,-41.57298736349574
0,0,21.9,73,0.4,23/08/2024,00:00,35.2512,-3.9376,180.0,-44.05778803722666
0,0,21.5,73,0.5,23/08/2024,01:00,35.2512,-3.9376,199.98531323185756,-41.91601447925842
0,0,21.3,76,1.0,23/08/2024,02:00,35.2512,-3.9376,217.3985026941112,-36.00635921867246
0,0,21.0,75,1.8,23/08/2024,03:00,35.2512,-3.9376,231.50852185143484,-27.409701287216947
0,0,20.9,76,0.4,23/08/2024,04:00,35.2512,-3.9376,242.92178246954273,-17.10695636088664
1,1,20.8,81,0.8,23/08/2024,05:00,35.2512,-3.9376,252.55416281996966,-5.774854554007447
51,88,21.4,80,0.6,23/08/2024,06:00,35.2512,-3.9376,261.2356530400716,6.146487518686698
105,263,22.3,76,1.7,23/08/2024,07:00,35.2512,-3.9376,269.7158461802321,18.34640239592737
158,451,23.3,68,1.7,23/08/2024,08:00,35.2512,-3.9376,278.8221128608002,30.55052489758578
192,632,24.4,63,2.4,23/08/2024,09:00,35.2512,-3.9376,289.754811094426,42.414690818137004
232,774,25.4,61,1.4,23/08/2024,10:00,35.2512,-3.9376,304.6573569587732,53.32311168354856
293,835,26.3,57,1.2,23/08/2024,11:00,35.2512,-3.9376,327.3111616070507,61.90672857703524
307,850,26.9,52,1.8,23/08/2024,12:00,35.2512,-3.9376,0.0,65.43981196277335
260,825,27.3,50,1.2,23/08/2024,13:00,35.2512,-3.9376,32.68883839294932,61.90672857703524
226,718,27.6,51,1.7,23/08/2024,14:00,35.2512,-3.9376,55.342643041226786,53.32311168354856
178,567,27.6,50,2.0,23/08/2024,15:00,35.2512,-3.9376,70.24518890557403,42.414690818137004
133,392,27.2,49,2.4,23/08/2024,16:00,35.2512,-3.9376,81.17788713919984,30.55052489758578
100,199,26.6,50,2.8,23/08/2024,17:00,35.2512,-3.9376,90.28415381976788,18.34640239592737
19,19,25.8,57,2.0,23/08/2024,18:00,35.2512,-3.9376,98.7643469599284,6.146487518686698
0,0,25.3,65,2.4,23/08/2024,19:00,35.2512,-3.9376,107.44583718003034,-5.774854554007447
0,0,24.8,66,2.0,23/08/2024,20:00,35.2512,-3.9376,117.07821753045728,-17.10695636088664
0,0,24.3,69,1.7,23/08/2024,21:00,35.2512,-3.9376,128.49147814856516,-27.409701287216947
0,0,23.8,72,2.2,23/08/2024,22:00,35.2512,-3.9376,142.6014973058888,-36.00635921867246
0,0,23.3,75,2.4,23/08/2024,23:00,35.2512,-3.9376,160.01468676814244,-41.91601447925842
0,0,23.0,73,2.4,24/08/2024,00:00,35.2512,-3.9376,180.0,-44.41863450698091
